type	name	latitude_deg	longitude_deg	icao_code
medium_airport	Valence-Chabeuil Airport	44.9216	4.9699	LFLU
medium_airport	Vichy-Charmeil Airport	46.16969	3.403637	LFLV
medium_airport	Aurillac Airport	44.89139938	2.421940088	LFLW
medium_airport	Châteauroux-Déols Marcel Dassault Airport	46.860221	1.728326	LFLX
medium_airport	Lyon Bron Airport	45.727947	4.943991	LFLY
small_airport	Aix-Les Milles Airfield	43.506294	5.366426	LFMA
medium_airport	Cannes-Mandelieu Airport	43.547998	6.955176	LFMD
medium_airport	Saint-Étienne-Bouthéon Airport	45.5406	4.29639	LFMH
medium_airport	Istres-Le Tubé Air Base	43.522701	4.92384	LFMI
medium_airport	Carcassonne Airport	43.216	2.30632	LFMK
large_airport	Marseille Provence Airport	43.438088	5.2125	LFML
large_airport	Nice-Côte d'Azur Airport	43.658401	7.21587	LFMN
medium_airport	Perpignan-Rivesaltes (Llabanère) Airport	42.740398	2.87067	LFMP
medium_airport	Le Castellet Airport	43.252499	5.78519	LFMQ
small_airport	Barcelonnette - Saint-Pons Airfield	44.387198	6.608831	LFMR
medium_airport	Montpellier-Méditerranée Airport	43.576199	3.96301	LFMT
medium_airport	Béziers-Vias Airport	43.323502	3.3539	LFMU
medium_airport	Avignon-Caumont Airport	43.907299	4.90183	LFMV
small_airport	Gap-Tallard Airfield	44.455002	6.03778	LFNA
medium_airport	Mende-Brenoux Airfield	44.502102	3.53282	LFNB
small_airport	Mont-Dauphin Saint-Crépin Airfield	44.701698	6.60028	LFNC
medium_airport	Paris-Beauvais Airport	49.454399	2.11278	LFOB
medium_airport	Évreux-Fauville (BA 105) Air Base	49.028702	1.21986	LFOE
medium_airport	Le Havre-Octeville Airport	49.534038	0.088406	LFOH
medium_airport	Abbeville-Buigny Baie de Somme Airfield	50.143501	1.831891	LFOI
medium_airport	Châlons-Vatry Airport	48.77333	4.20611	LFOK
small_airport	Les Sables-d'Olonne Talmont Airport	46.476898	-1.72278	LFOO
medium_airport	Rouen Vallée de Seine Airport	49.384887	1.179142	LFOP
medium_airport	Tours Val de Loire Airport	47.432201	0.727606	LFOT
small_airport	Cholet Le Pontreau Airfield	47.0821	-0.877064	LFOU
medium_airport	Laval-Entrammes Airport	48.032208	-0.743999	LFOV
small_airport	Orléans–Saint-Denis-de-l'Hôtel Airport	47.897758	2.164478	LFOZ
medium_airport	Creil Air Base	49.253502	2.51914	LFPC
small_airport	Beynes Thiverval Airfield	48.843165	1.906279	LFPF
large_airport	Charles de Gaulle International Airport	49.012798	2.55	LFPG
small_airport	Coulommiers-Voisins Aerodrome	48.839602	3.008653	LFPK
small_airport	Lognes Emerainville Airfield	48.821028	2.625967	LFPL
medium_airport	Toussus-le-Noble Airport	48.7519	2.10619	LFPN
large_airport	Paris-Orly Airport	48.72333	2.37944	LFPO
small_airport	Chavenay-Villepreux Airfield	48.842323	1.9805	LFPX
medium_airport	Nevers-Fourchambault Airport	47.002913	3.113114	LFQG
medium_airport	Lille Airport	50.563332	3.086886	LFQQ
medium_airport	Merville-Calonne Airport	50.618401	2.64224	LFQT
medium_airport	Charleville-Mézières Ardennes-Etienne Riché Airfield	49.783901	4.64708	LFQV
medium_airport	Brest Bretagne Airport	48.447899	-4.41854	LFRB
medium_airport	Cherbourg-Maupertus Airport	49.650101	-1.47028	LFRC
medium_airport	Dinard-Pleurtuit-Saint-Malo Airport	48.5877	-2.07996	LFRD
medium_airport	La Baule-Escoublac Airport	47.289398	-2.34639	LFRE
medium_airport	Granville Airport	48.883099	-1.56417	LFRF
medium_airport	Deauville-Normandie Airport	49.365237	0.154481	LFRG
medium_airport	Lorient South Brittany (Bretagne Sud) Airport	47.760601	-3.44	LFRH
medium_airport	La Roche-sur-Yon Airport	46.7019	-1.37863	LFRI
medium_airport	Landivisiau Air Base	48.5303	-4.15164	LFRJ
medium_airport	Caen-Carpiquet Airport	49.17678	-0.454883	LFRK
medium_airport	Le Mans-Arnage Airport	47.948604	0.201702	LFRM
medium_airport	Rennes-Saint-Jacques Airport	48.0695	-1.73479	LFRN
medium_airport	Lannion-Côte de Granit Airport	48.754398	-3.47166	LFRO
medium_airport	Quimper-Cornouaille Airport	47.973031	-4.169655	LFRQ
medium_airport	Nantes Atlantique Airport	47.153198	-1.61073	LFRS
medium_airport	Saint-Brieuc-Armor Airport	48.538628	-2.853518	LFRT
medium_airport	Morlaix-Ploujean Airport	48.60319901	-3.815779924	LFRU
medium_airport	Vannes-Meucon Airport	47.723301	-2.71856	LFRV
medium_airport	Saint-Nazaire-Montoir Airport	47.31142	-2.152634	LFRZ
large_airport	EuroAirport Basel-Mulhouse-Freiburg	47.60068	7.521117	LFSB
medium_airport	Dijon-Bourgogne Airport	47.268902	5.09	LFSD
medium_airport	Épinal-Mirecourt Airport	48.325001	6.06998	LFSG
medium_airport	Brive-Souillac	45.039722	1.485556	LFSL
medium_airport	Nancy-Essey Airport	48.692101	6.23046	LFSN
medium_airport	Strasbourg Airport	48.53829956	7.628230095	LFST
medium_airport	Toulon-Hyères Airport	43.097301	6.14603	LFTH
medium_airport	Nîmes-Arles-Camargue Airport	43.757401	4.41635	LFTW
small_airport	La Môle-Saint-Tropez Airport	43.205399	6.482	LFTZ
small_airport	Miquelon Airport	47.095501	-56.380299	LFVM
medium_airport	St Pierre Airport	46.76290131	-56.17309952	LFVP
medium_airport	Andravida Air Base	37.9207	21.292601	LGAD
medium_airport	Alexandroupoli Democritus Airport	40.8559	25.956301	LGAL
large_airport	Athens Eleftherios Venizelos International Airport	37.936401	23.9445	LGAV
medium_airport	Nea Anchialos National Airport	39.219601	22.7943	LGBL
medium_airport	Chios Island National Airport	38.34320068	26.1406002	LGHI
small_airport	Ikaria Airport	37.68270111	26.3470993	LGIK
medium_airport	Ioannina King Pyrrhus National Airport	39.6964	20.8225	LGIO
large_airport	Heraklion International Nikos Kazantzakis Airport	35.339699	25.1803	LGIR
small_airport	Kastoria National Airport Aristotle	40.446301	21.2822	LGKA
small_airport	Kithira Airport	36.27429962	23.0170002	LGKC
medium_airport	Kefallinia Airport	38.12009811	20.50049973	LGKF
small_airport	Kastelorizo Airport	36.141701	29.576401	LGKJ
medium_airport	Kalamata Airport	37.06829834	22.02549934	LGKL
medium_airport	Kos Airport	36.794523	27.09115	LGKO
medium_airport	Karpathos Airport	35.421398	27.146	LGKP
medium_airport	Corfu Ioannis Kapodistrias International Airport	39.601898	19.911699	LGKR
small_airport	Kasos Airport	35.42139816	26.90999985	LGKS
medium_airport	Kavala Alexander the Great International Airport	40.9133	24.6192	LGKV
small_airport	Kalymnos Airport	36.9632988	26.94059944	LGKY
medium_airport	Kozani National Airport Filippos	40.286098	21.840799	LGKZ
small_airport	Leros Airport	37.184898	26.800301	LGLE
small_airport	Limnos Airport	39.917099	25.23629951	LGLM
small_airport	Larissa Air Base	39.650253	22.4655	LGLR
medium_airport	Mykonos Island National Airport	37.435101	25.348101	LGMK
small_airport	Milos Airport	36.696899	24.4769	LGML
medium_airport	Mytilene International Airport	39.057272	26.598887	LGMT
small_airport	Naxos Island National Airport	37.0811	25.368099	LGNX
small_airport	Paros National Airport	37.020495	25.113195	LGPA
small_airport	Astypalaia Airport	36.57989883	26.37579918	LGPL
medium_airport	Aktion National Airport	38.925499	20.765301	LGPZ
medium_airport	Diagoras Airport	36.405399	28.086201	LGRP
medium_airport	Patras Araxos Agamemnon Airport	38.1511	21.4256	LGRX
medium_airport	Chania International Airport	35.5317	24.1497	LGSA
medium_airport	Skiathos Island National Airport	39.177101	23.5037	LGSK
medium_airport	Samos Airport	37.689999	26.911699	LGSM
small_airport	Syros Airport	37.42279816	24.95089912	LGSO
small_airport	Sparti Airfield	36.9739	22.5263	LGSP
medium_airport	Santorini Airport	36.39920044	25.47929955	LGSR
medium_airport	Sitia Airport	35.21609879	26.10129929	LGST
small_airport	Skiros Airport	38.96760178	24.48719978	LGSY
large_airport	Thessaloniki Macedonia International Airport	40.51928	22.970009	LGTS
medium_airport	Zakynthos International Airport Dionysios Solomos	37.7509	20.8843	LGZA
large_airport	Budapest Liszt Ferenc International Airport	47.43018	19.262393	LHBP
medium_airport	Debrecen International Airport	47.488899	21.615299	LHDC
medium_airport	Pécs-Pogány Airport	45.988891	18.242044	LHPP
medium_airport	Hévíz–Balaton Airport	46.686391	17.159084	LHSM
small_airport	Zalaegerszeg Andráshida Airfield	46.884701	16.7889	LHZA
small_airport	Zalakaros Airfield	46.5539	17.15118	LHZK
small_airport	L'Aquila–Preturo Airport	42.379902	13.3092	LIAP
medium_airport	Crotone Sant'Anna Pythagoras Airport	38.9972	17.0802	LIBC
large_airport	Bari Karol Wojtyła International Airport	41.138901	16.760599	LIBD
medium_airport	Foggia Gino Lisa Airport	41.433596	15.534566	LIBF
medium_airport	Taranto-Grottaglie Marcello Arlotta Airport	40.517502	17.4032	LIBG
medium_airport	Lecce Galatina Air Base / Galatina Fortunato Cesari Airport	40.239201	18.133301	LIBN
medium_airport	Abruzzo Airport	42.431702	14.1811	LIBP
large_airport	Brindisi Airport	40.6576	17.947001	LIBR
medium_airport	Lamezia Terme Sant'Eufemia International Airport	38.905197	16.243762	LICA
medium_airport	Comiso Airport	36.99583	14.60889	LICB
large_airport	Catania-Fontanarossa Airport	37.466801	15.0664	LICC
medium_airport	Lampedusa Airport	35.497898	12.6181	LICD
medium_airport	Pantelleria Airport	36.816502	11.9689	LICG
large_airport	Falcone–Borsellino Airport	38.175999	13.091	LICJ
medium_airport	Reggio Calabria Airport	38.071201	15.6516	LICR
medium_airport	Vincenzo Florio Airport Trapani-Birgi	37.9114	12.488	LICT
medium_airport	Sigonella Navy Air Base	37.401699	14.9224	LICZ
small_airport	Belluno Arturo dell'Oro Airport	46.166549	12.250389	LIDB
small_airport	Ravenna Airport	44.364291	12.224996	LIDR
medium_airport	Alghero-Fertilia Airport	40.632099	8.29077	LIEA
medium_airport	Decimomannu Air Base	39.354198	8.97248	LIED
large_airport	Cagliari Elmas Airport	39.251499	9.05428	LIEE
medium_airport	Olbia Costa Smeralda Airport	40.898701	9.51763	LIEO
small_airport	Oristano-Fenosu Airport	39.895308	8.642661	LIER
medium_airport	Tortolì Airport	39.9188	9.68298	LIET
medium_airport	Vercelli Airfield	45.309935	8.417931	LILI
medium_airport	Varese-Venegono Airport	45.742199	8.888233	LILN
large_airport	Milan Malpensa International Airport	45.6306	8.72811	LIMC
large_airport	Milan Bergamo Airport / Antonio Locatelli Air Base	45.670725	9.709223	LIME
large_airport	Turin Airport	45.200802	7.64963	LIMF
medium_airport	Riviera Villanova d'Albenga International Airport	44.050598	8.12743	LIMG
large_airport	Genoa Cristoforo Colombo Airport	44.412039	8.840732	LIMJ
medium_airport	Milano Linate Airport	45.445099	9.27674	LIML
medium_airport	Parma Airport	44.826351	10.29705	LIMP
medium_airport	Aosta Corrado Gex Airport	45.738552	7.3683	LIMW
medium_airport	Cuneo International Airport	44.547001	7.62322	LIMZ
medium_airport	Aviano Air Base	46.031898	12.596503	LIPA
medium_airport	Bolzano Airport	46.460201	11.3264	LIPB
small_airport	Udine-Campoformido Air Base	46.0308	13.18225	LIPD
large_airport	Bologna Guglielmo Marconi Airport	44.5354	11.2887	LIPE
medium_airport	Treviso Antonio Canova Airport	45.648399	12.1944	LIPH
medium_airport	Forlì Luigi Ridolfi Airport	44.194801	12.0701	LIPK
medium_airport	Brescia Gabriele d'Annunzio Airport	45.428902	10.3306	LIPO
medium_airport	Trieste–Friuli Venezia Giulia Airport	45.827499	13.4722	LIPQ
medium_airport	Federico Fellini International Airport	44.020302	12.6117	LIPR
large_airport	Verona Villafranca Valerio Catullo Airport	45.394955	10.887303	LIPX
medium_airport	Marche Airport	43.616299	13.3623	LIPY
large_airport	Venice Marco Polo Airport	45.505299	12.3519	LIPZ
small_airport	Lucca-Tassignano Airport	43.825825	10.577928	LIQL
medium_airport	Siena-Ampugnano Airport	43.256302	11.255	LIQS
medium_airport	Ciampino–G. B. Pastine International Airport	41.7994	12.5949	LIRA
large_airport	Rome–Fiumicino Leonardo da Vinci International Airport	41.804532	12.251998	LIRF
medium_airport	Salerno Costa d'Amalfi Airport	40.620399	14.9113	LIRI
medium_airport	Marina di Campo Airport	42.760871	10.239811	LIRJ
large_airport	Naples International Airport	40.886002	14.2908	LIRN
large_airport	Pisa International Airport	43.683899	10.3927	LIRP
large_airport	Florence Airport, Peretola	43.808558	11.202822	LIRQ
medium_airport	Grosseto Corrado Baccarini Air Base / Grosseto Airport	42.759701	11.0719	LIRS
medium_airport	Perugia San Francesco d'Assisi – Umbria International Airport	43.095901	12.5132	LIRZ
large_airport	Ljubljana Jože Pučnik Airport	46.223701	14.4576	LJLJ
medium_airport	Maribor Edvard Rusjan Airport	46.4799	15.6861	LJMB
medium_airport	Portorož Airport	45.47201	13.615951	LJPZ
small_airport	Břeclav Airfield	48.790439	16.892531	LKBA
small_airport	Benešov Airfield	49.740799	14.6447	LKBE
small_airport	Bohuňovice Airfield	49.670601	17.295	LKBO
small_airport	Broumov Airfield	50.561901	16.3428	LKBR
small_airport	Bubovice Airfield	49.9744	14.1781	LKBU
small_airport	Cheb Airfield	50.066101	12.4117	LKCB
small_airport	Česká Lípa Airfield	50.7094	14.5667	LKCE
small_airport	Chomutov Airfield	50.468899	13.4681	LKCH
small_airport	Medlánky Airfield	49.236698	16.555	LKCM
small_airport	Chrudim Airfield	49.936401	15.7806	LKCR
small_airport	České Budějovice South Bohemian Airport	48.9464	14.4275	LKCS
small_airport	Chotěboř Airfield	49.685799	15.6761	LKCT
medium_airport	Čáslav Air Base	49.939701	15.3818	LKCV
medium_airport	Kunovice Airport	49.0294	17.439699	LKKU
medium_airport	Karlovy Vary Airport	50.202999	12.915	LKKV
medium_airport	Ostrava Leos Janáček Airport	49.696301	18.111099	LKMT
small_airport	Olomouc Airport	49.587712	17.209275	LKOL
medium_airport	Pardubice Airport	50.01340103	15.73859978	LKPD
medium_airport	Přerov Air Base	49.4258	17.404699	LKPO
large_airport	Václav Havel Airport Prague	50.100874	14.259911	LKPR
medium_airport	Brno-Tuřany Airport	49.15129852	16.69440079	LKTB
small_airport	Točná Airfield	49.985435	14.426465	LKTC
medium_airport	Vodochody Airport	50.216599	14.3958	LKVO
small_airport	Zábřeh Dolní Benešov Airfield	49.928258	18.075557	LKZA
large_airport	Ben Gurion International Airport	32.011398	34.8867	LLBG
small_airport	Beersheba (Teyman) Airport	31.28700066	34.72299957	LLBS
large_airport	Ramon International Airport	29.727009	35.014116	LLER
small_airport	Ein Yahav Airfield	30.62170029	35.20330048	LLEY
medium_airport	Haifa International Airport	32.80939865	35.04309845	LLHA
medium_airport	Rosh Pina Airport	32.980999	35.571899	LLIB
small_airport	Kiryat Shmona Airport	33.216275	35.59622	LLKS
small_airport	Mitzpe Ramon Airfield	30.65060043	34.80690002	LLMR
medium_airport	Bar Yehuda Airfield	31.328199	35.388599	LLMZ
medium_airport	Nevatim Air Base	31.20829964	35.01229858	LLNV
small_airport	Ovda Airport	29.9403	34.935799	LLOV
small_airport	Yotvata Airfield	29.901111	35.0675	LLYT
large_airport	Malta International Airport	35.857498	14.4775	LMML
small_airport	Ottenschlag Airfield	48.41856	15.215294	LOAA
small_airport	Dobersberg Airfield	48.922113	15.296826	LOAB
small_airport	Völtendorf Airfield	48.160081	15.58677	LOAD
small_airport	Krems/Langenlois Airfield	48.446155	15.635011	LOAG
heliport	Wiener Neustadt Hospital Heliport	47.8159	16.24713	LOAI
medium_airport	Wiener Neustadt East Airport	47.8433	16.260099	LOAN
heliport	Waidhofen an der Ybbs Hospital Helipad	47.952692	14.788011	LOAP
small_airport	Hohenems-Dornbirn Airfield	47.384477	9.699776	LOIH
heliport	Dornbirn City Hospital Heliport	47.406315	9.740058	LOJD
heliport	RK-1 Heliport	46.740944	13.664802	LOMR
medium_airport	Graz Airport	46.9911	15.4396	LOWG
medium_airport	Innsbruck Airport	47.260201	11.344	LOWI
medium_airport	Klagenfurt Airport	46.642502	14.3377	LOWK
medium_airport	Linz-Hörsching Airport / Vogler Air Base	48.2332	14.1875	LOWL
medium_airport	Salzburg Airport	47.793301	13.0043	LOWS
large_airport	Vienna International Airport	48.110298	16.5697	LOWW
medium_airport	Santa Maria Airport	36.97140121	-25.17060089	LPAZ
medium_airport	Bragança Airport	41.8578	-6.70713	LPBG
medium_airport	Beja Airport / Airbase	38.078899	-7.9324	LPBJ
medium_airport	Braga Municipal Aerodrome	41.58710098	-8.445139885	LPBR
small_airport	Aerodromo de Chaves	41.722356	-7.463064	LPCH
medium_airport	Aerodromo Municipal de Coimbra	40.158758	-8.470815	LPCO
small_airport	Corvo Airport	39.671501	-31.1136	LPCR
medium_airport	Cascais Airport	38.724998	-9.35523	LPCS
medium_airport	Flores Airport	39.45529938	-31.13139915	LPFL
large_airport	Faro Airport	37.01440048	-7.965909958	LPFR
medium_airport	Graciosa Airport	39.09220123	-28.02980042	LPGR
medium_airport	Horta Airport	38.51990128	-28.71590042	LPHR
medium_airport	Lajes Airport	38.761799	-27.090799	LPLA
large_airport	Madeira International Airport Cristiano Ronaldo	32.697899	-16.7745	LPMA
large_airport	João Paulo II Airport	37.74119949	-25.69790077	LPPD
medium_airport	Pico Airport	38.554298	-28.441299	LPPI
medium_airport	Portimão Airport	37.1493	-8.58396	LPPM
large_airport	Francisco de Sá Carneiro Airport	41.24810028	-8.681389809	LPPR
medium_airport	Porto Santo Airport	33.07339859	-16.35000038	LPPS
large_airport	Lisbon Humberto Delgado Airport	38.7813	-9.13592	LPPT
medium_airport	São Jorge Airport	38.665501	-28.1758	LPSJ
medium_airport	Vila Real Airport	41.2743	-7.72047	LPVR
medium_airport	Aerodromo Goncalves Lobato (Viseu Airport)	40.725498	-7.88899	LPVZ
medium_airport	Banja Luka International Airport	44.941399	17.297501	LQBK
medium_airport	Mostar International Airport	43.28290176	17.84589958	LQMO
large_airport	Sarajevo International Airport	43.8246	18.331499	LQSA
medium_airport	Tuzla International Airport	44.458698	18.7248	LQTZ
medium_airport	Arad International Airport	46.176601	21.261999	LRAR
medium_airport	Bacău George Enescu International  Airport	46.5219	26.910299	LRBC
medium_airport	Maramureș International Airport	47.658444	23.464445	LRBM
medium_airport	Bucharest Băneasa Aurel Vlaicu International Airport	44.503201	26.1021	LRBS
medium_airport	Brașov-Ghimbav International Airport	45.70558	25.522871	LRBV
medium_airport	Mihail Kogălniceanu International Airport	44.362202	28.4883	LRCK
medium_airport	Cluj Avram Iancu International Airport	46.787425	23.684292	LRCL
medium_airport	Caransebeş Airport	45.420142	22.252507	LRCS
medium_airport	Craiova International Airport	44.3181	23.888599	LRCV
medium_airport	Iaşi Airport	47.180278	27.620833	LRIA
medium_airport	Oradea International Airport	47.02529907	21.90250015	LROD
large_airport	Bucharest Henri Coandă International Airport	44.572127	26.103396	LROP
medium_airport	Sibiu International Airport	45.785841	24.086666	LRSB
medium_airport	Satu Mare International Airport	47.7033	22.8857	LRSM
medium_airport	Suceava Stefan cel Mare Airport	47.6875	26.35409927	LRSV
medium_airport	Tulcea Danube Delta Airport	45.0625	28.7143	LRTC
medium_airport	Târgu Mureş Transilvania International Airport	46.467701	24.4125	LRTM
medium_airport	Timişoara Traian Vuia Airport	45.809898	21.3379	LRTR
small_airport	Bex Airfield	46.258301	6.98639	LSGB
medium_airport	Les Eplatures Airport	47.08390045	6.792840004	LSGC
small_airport	Ecuvillens Airfield	46.755279	7.075746	LSGE
large_airport	Geneva Cointrin International Airport	46.238098	6.10895	LSGG
small_airport	Saanen Airfield	46.486525	7.248359	LSGK
small_airport	Lausanne-Blécherette Airfield	46.5453	6.61667	LSGL
small_airport	Neuchâtel Airfield	46.957371	6.864574	LSGN
small_airport	La Côte Airfield	46.406399	6.25806	LSGP
small_airport	Reichenbach Air Base	46.613602	7.67778	LSGR
medium_airport	Sion Airport	46.219166	7.326944	LSGS
small_airport	La Gruyère  Airfield	46.5942	7.09444	LSGT
small_airport	Yverdon-les-Bains Airfield	46.761902	6.61333	LSGY
medium_airport	Alpnach Air Base	46.943901	8.28417	LSMA
medium_airport	Dübendorf Air Base	47.398602	8.64823	LSMD
medium_airport	Emmen Air Base	47.092444	8.305184	LSME
medium_airport	Payerne Air Base	46.8432	6.91506	LSMP
small_airport	Amlikon Airfield	47.573983	9.047785	LSPA
small_airport	Kägiswil Airfield	46.908298	8.25417	LSPG
small_airport	Winterthur Airfield	47.514999	8.77194	LSPH
small_airport	Langenthal Airfield	47.18281	7.741191	LSPL
small_airport	Ambri Airport	46.512501	8.68978	LSPM
small_airport	Triengen Airfield	47.2267	8.07806	LSPN
small_airport	Münster Airfield	46.480301	8.26333	LSPU
small_airport	Wangen-Lachen Airfield	47.204835	8.867346	LSPV
small_airport	Raron Airfield	46.30449	7.819085	LSTA
small_airport	Môtiers Airfield	46.916698	6.615	LSTO
small_airport	Sankt Stephan Airfield	46.497398	7.41257	LSTS
small_airport	Zweisimmen Airfield	46.551713	7.381012	LSTZ
small_airport	Clariden-Hüfifirn Mountain Landing Site	46.821944	8.880277	LSVD
small_airport	Petersgrat Mountain Landing Site	46.468889	7.828333	LSVP
small_airport	Vorabgletscher Mountain Landing Site	46.878333	9.151944	LSVV
small_airport	Limmerenfirn Mountain Landing Site	46.810556	8.967778	LSYI
small_airport	Kanderfirn Mountain Landing Site	46.485833	7.828333	LSYK
small_airport	Rosa Blanche Mountain Landing Site	46.060833	7.354722	LSYR
small_airport	Glacier du Trient Mountain Landing Site	45.9883	7.0425	LSYX
medium_airport	Lugano Airport	46.004299	8.91058	LSZA
medium_airport	Bern Airport	46.912868	7.498512	LSZB
small_airport	Buochs Airport	46.974444	8.396944	LSZC
small_airport	Bad Ragaz Airfield	47.014904	9.481815	LSZE
small_airport	Birrfeld Airfield	47.4436	8.23361	LSZF
medium_airport	Grenchen Airfield	47.181599	7.41719	LSZG
large_airport	Zürich Airport	47.458056	8.548056	LSZH
small_airport	Fricktal-Schupfart Airfield	47.5089	7.95	LSZI
small_airport	Speck-Fehraltorf Airfield	47.3764	8.7575	LSZK
small_airport	Locarno Airport	46.160801	8.87861	LSZL
small_airport	Mollis Airfield	47.078353	9.064662	LSZM
small_airport	Hausen am Albis Airfield	47.238602	8.51556	LSZN
small_airport	Luzern-Beromünster Airfield	47.188993	8.204556	LSZO
small_airport	Bressaucourt Airfield	47.392677	7.028648	LSZQ
medium_airport	Sankt Gallen Altenrhein Airport	47.485001	9.56077	LSZR
medium_airport	Samedan Airport	46.5341	9.88411	LSZS
small_airport	Lommis Airfield	47.524399	9.00306	LSZT
small_airport	Buttwil Airfield	47.264702	8.3025	LSZU
small_airport	Thun Airfield	46.756401	7.60056	LSZW
small_airport	Schänis Airfield	47.1717	9.03944	LSZX
large_airport	Esenboğa International Airport	40.128101	32.995098	LTAC
medium_airport	Etimesgut Air Base	39.94979858	32.68859863	LTAD
medium_airport	Adana Şakirpaşa Airport	36.982201	35.280399	LTAF
medium_airport	İncirlik Air Base	37.002102	35.4259	LTAG
medium_airport	Afyon Air Base	38.726398	30.601101	LTAH
large_airport	Antalya International Airport	36.898701	30.800501	LTAI
medium_airport	Gaziantep International Airport	36.947201	37.478699	LTAJ
medium_airport	Kastamonu Airport	41.314201	33.795799	LTAL
medium_airport	Konya Airport	37.979	32.561901	LTAN
small_airport	Amasya Merzifon Airport	40.829399	35.521999	LTAP
small_airport	Sivas Nuri Demirağ Airport	39.813801	36.9035	LTAR
medium_airport	Zonguldak Çaycuma Airport	41.506401	32.0886	LTAS
medium_airport	Malatya Erhaç Airport	38.43529892	38.0909996	LTAT
medium_airport	Kayseri Erkilet Airport	38.770401	35.49539948	LTAU
medium_airport	Tokat Airport	40.32472	36.39056	LTAW
medium_airport	Çardak Airport	37.78559875	29.70129967	LTAY
small_airport	Nevşehir Kapadokya Airport	38.7719	34.5345	LTAZ
medium_airport	İstanbul Atatürk Airport	40.971913	28.823714	LTBA
small_airport	Aydın Çıldır Airport	37.815389	27.887566	LTBD
small_airport	Bursa Yunuseli Airport	40.233243	29.005583	LTBE
medium_airport	Balıkesir Airport	39.619301	27.926001	LTBF
medium_airport	Bandırma Airport	40.318001	27.977699	LTBG
medium_airport	Çanakkale Airport	40.13769913	26.42679977	LTBH
medium_airport	Eskişehir Air Base	39.7841	30.5821	LTBI
large_airport	Adnan Menderes International Airport	38.2924	27.157	LTBJ
medium_airport	Uşak Airport	38.681499	29.471701	LTBO
medium_airport	Cengiz Topel Airport	40.735001	30.0833	LTBQ
medium_airport	Bursa Yenişehir Airport	40.255199	29.562599	LTBR
large_airport	Dalaman International Airport	36.71310043	28.79249954	LTBS
medium_airport	Tekirdağ Çorlu Airport	41.13819885	27.91909981	LTBU
small_airport	Bodrum-Imsık Airport	37.140099	27.669701	LTBV
medium_airport	Anadolu Airport	39.809898	30.5194	LTBY
small_airport	Zafer Airport	39.113079	30.128111	LTBZ
medium_airport	Elazığ Airport	38.597974	39.28348	LTCA
medium_airport	Ordu–Giresun Airport	40.966872	38.085995	LTCB
medium_airport	Diyarbakır Airport	37.893902	40.201	LTCC
medium_airport	Erzincan Airport	39.71020126	39.52700043	LTCD
medium_airport	Erzurum International Airport	39.956501	41.1702	LTCE
medium_airport	Kars Airport	40.56219864	43.11500168	LTCF
medium_airport	Trabzon International Airport	40.995098	39.7897	LTCG
medium_airport	Van Ferit Melen Airport	38.46820068	43.33229828	LTCI
medium_airport	Batman Airport	37.92900085	41.11660004	LTCJ
medium_airport	Muş Airport	38.74779892	41.66120148	LTCK
medium_airport	Siirt Airport	37.97890091	41.8404007	LTCL
medium_airport	Sinop Airport	42.018313	35.071774	LTCM
medium_airport	Kahramanmaraş Airport	37.53882599	36.95352173	LTCN
medium_airport	Ağrı Airport	39.655642	43.025742	LTCO
medium_airport	Adıyaman Airport	37.7314	38.468899	LTCP
medium_airport	Mardin Airport	37.22330093	40.63169861	LTCR
medium_airport	Şanlıurfa GAP Airport	37.445663	38.895592	LTCS
medium_airport	Iğdır Airport	39.976627	43.876648	LTCT
small_airport	Bingöl Airport	38.860131	40.594489	LTCU
medium_airport	Şırnak Şerafettin Elçi Airport	37.3647	42.0582	LTCV
medium_airport	Hakkari Yüksekova Airport	37.5497	44.2381	LTCW
medium_airport	Hatay Airport	36.362778	36.282223	LTDA
large_airport	Çukurova International Airport	36.890908	35.070522	LTDB
small_airport	Selçuk Efes Airport	37.950699	27.329	LTFB
medium_airport	Süleyman Demirel International Airport	37.8554	30.368401	LTFC
medium_airport	Balıkesir Koca Seyit Airport	39.5546	27.0138	LTFD
large_airport	Milas Bodrum International Airport	37.250599	27.664301	LTFE
medium_airport	Gazipaşa-Alanya Airport	36.299217	32.300598	LTFG
medium_airport	Samsun-Çarşamba Airport	41.253988	36.567546	LTFH
large_airport	Istanbul Sabiha Gökçen International Airport	40.898602	29.3092	LTFJ
small_airport	Gökçeada Airport	40.204498	25.883302	LTFK
large_airport	İstanbul Airport	41.261297	28.741951	LTFM
medium_airport	Rize–Artvin Airport	41.179766	40.848802	LTFO
medium_airport	Bălți International Airport	47.837666	27.781108	LUBL
medium_airport	Chişinău International Airport	46.9277	28.931	LUKK
medium_airport	Ohrid St. Paul the Apostle Airport	41.18	20.7423	LWOH
large_airport	Skopje International Airport	41.958087	21.622581	LWSK
small_airport	Suchevo Recreational Airfield	41.759745	22.147781	LWST
large_airport	Gibraltar Airport	36.151199	-5.34966	LXGB
large_airport	Belgrade Nikola Tesla Airport	44.818401	20.309099	LYBE
small_airport	Berane Airport	42.8390007	19.86199951	LYBR
medium_airport	Batajnica Air Base	44.935299	20.2575	LYBT
medium_airport	Morava Airport	43.817519	20.586662	LYKV
medium_airport	Niš Constantine the Great Airport	43.337009	21.85451	LYNI
